invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall
I102526,C292154,Male,33,Cosmetics,3,121.98,Credit Card,03-01-2022,Cevahir AVM
I244417,C193717,Male,69,Toys,3,107.52,Credit Card,18-01-2023,Zorlu Center
I421019,C328577,Male,38,Cosmetics,3,121.98,Cash,26-11-2022,Istinye Park
I118816,C274642,Male,62,Cosmetics,5,203.3,Debit Card,01-12-2022,Forum Istanbul
I654844,C199461,Female,33,Clothing,2,600.16,Cash,24-03-2022,Mall of Istanbul
I883850,C605539,Female,40,Souvenir,1,11.73,Debit Card,31-03-2022,Metrocity
I150491,C184782,Female,42,Cosmetics,3,121.98,Debit Card,07-12-2022,Metrocity
I881499,C272347,Male,57,Clothing,4,1200.32,Cash,07-04-2022,Kanyon
I317584,C337278,Male,62,Clothing,3,900.24,Credit Card,03-07-2023,Metropol AVM
I191131,C209071,Female,40,Food & Beverage,5,26.15,Credit Card,19-05-2022,Viaport Outlet
I806686,C995929,Male,40,Clothing,3,900.24,Cash,15-02-2023,Metrocity
I148018,C905881,Male,38,Food & Beverage,1,5.23,Credit Card,30-07-2022,Metrocity
I331146,C249165,Female,54,Shoes,2,1200.34,Credit Card,25-04-2022,Metropol AVM
I136896,C235146,Male,52,Clothing,5,1500.4,Credit Card,02-10-2022,Kanyon
I222941,C143851,Male,31,Clothing,1,300.08,Cash,02-01-2022,Kanyon
I256663,C126576,Male,40,Cosmetics,3,121.98,Credit Card,08-06-2022,Metropol AVM
I455389,C121707,Female,65,Shoes,3,1800.51,Credit Card,03-11-2022,Mall of Istanbul
I977493,C111592,Female,53,Clothing,1,300.08,Credit Card,24-05-2022,Cevahir AVM
I183059,C303507,Female,69,Technology,5,5250,Cash,14-01-2023,Kanyon
I312434,C114431,Female,62,Books,5,75.75,Debit Card,11-12-2022,Emaar Square Mall
I126282,C278776,Male,49,Shoes,2,1200.34,Cash,17-10-2022,Zorlu Center
I817401,C306662,Male,47,Souvenir,2,23.46,Cash,25-04-2022,Mall of Istanbul
I193909,C233134,Female,46,Clothing,1,300.08,Cash,02-03-2022,Kanyon
I818284,C258369,Male,56,Clothing,4,1200.32,Cash,13-01-2023,Mall of Istanbul
I118555,C592075,Female,39,Toys,3,107.52,Credit Card,21-11-2022,Kanyon
I331971,C194270,Female,51,Food & Beverage,5,26.15,Cash,17-02-2022,Metropol AVM
I549916,C256281,Male,39,Food & Beverage,1,5.23,Cash,17-01-2023,Metrocity
I841295,C309832,Female,48,Souvenir,1,11.73,Credit Card,19-06-2022,Metropol AVM
I149593,C427543,Female,49,Cosmetics,2,81.32,Cash,01-10-2022,Kanyon
I152774,C596765,Female,44,Cosmetics,4,162.64,Credit Card,16-09-2022,Forum Istanbul
I247622,C285797,Male,23,Food & Beverage,3,15.69,Cash,15-03-2022,Metropol AVM
I274729,C205857,Female,36,Souvenir,2,23.46,Debit Card,19-04-2022,Mall of Istanbul
I319541,C136154,Male,57,Food & Beverage,5,26.15,Cash,03-03-2023,Emaar Square Mall
I274533,C659738,Male,44,Clothing,4,1200.32,Credit Card,23-04-2022,Metrocity
I298010,C405333,Male,56,Books,3,45.45,Cash,01-08-2023,Forum Istanbul
I229009,C237725,Male,21,Toys,4,143.36,Cash,04-06-2022,Zorlu Center
I306398,C233022,Male,19,Food & Beverage,5,26.15,Debit Card,21-10-2022,Viaport Outlet
I213360,C465874,Female,54,Food & Beverage,1,5.23,Debit Card,31-08-2022,Zorlu Center
I274776,C279267,Female,48,Cosmetics,3,121.98,Credit Card,12-10-2022,Metrocity
I167567,C211457,Male,61,Food & Beverage,4,20.92,Debit Card,06-04-2022,Istinye Park
I102926,C270770,Female,60,Food & Beverage,1,5.23,Cash,08-06-2022,Cevahir AVM
I955695,C230696,Female,64,Cosmetics,4,162.64,Cash,14-10-2022,Kanyon
I575304,C236428,Female,68,Clothing,5,1500.4,Credit Card,01-03-2022,Forum Istanbul
I267050,C292346,Male,46,Clothing,1,300.08,Cash,12-04-2022,Metrocity
I822354,C278776,Female,68,Cosmetics,1,40.66,Cash,23-02-2023,Metrocity
I316901,C238897,Female,18,Food & Beverage,4,20.92,Credit Card,14-08-2022,Zorlu Center
I685078,C108003,Male,51,Toys,4,143.36,Cash,22-08-2022,Emaar Square Mall
I100738,C315526,Male,20,Clothing,2,600.16,Debit Card,31-03-2022,Kanyon
I290143,C162871,Female,63,Toys,1,35.84,Cash,19-05-2022,Forum Istanbul
I307479,C299323,Male,65,Cosmetics,4,162.64,Cash,27-10-2022,Metropol AVM
I825818,C178227,Female,65,Cosmetics,2,81.32,Cash,25-07-2022,Mall of Istanbul
I250752,C328756,Male,68,Shoes,2,1200.34,Credit Card,19-03-2022,Mall of Istanbul
I233840,C182495,Male,32,Toys,5,179.2,Credit Card,07-06-2022,Kanyon
I292933,C309446,Female,38,Clothing,3,900.24,Cash,02-01-2023,Metrocity
I803198,C262473,Female,41,Shoes,1,600.17,Debit Card,21-04-2022,Forum Istanbul
I337183,C277091,Female,58,Shoes,3,1800.51,Credit Card,20-06-2022,Metrocity
I788858,C467553,Female,32,Clothing,2,600.16,Cash,26-06-2022,Metropol AVM
I223011,C165147,Male,50,Clothing,2,600.16,Debit Card,07-07-2022,Zorlu Center
I188136,C110628,Female,40,Toys,5,179.2,Cash,01-05-2022,Metropol AVM
I180857,C494183,Female,35,Shoes,1,600.17,Debit Card,13-06-2022,Metrocity
I237378,C283822,Male,48,Books,4,60.6,Credit Card,20-06-2022,Istinye Park
I247495,C154633,Male,52,Cosmetics,5,203.3,Credit Card,13-10-2022,Kanyon
I164382,C644268,Male,19,Books,5,75.75,Debit Card,01-11-2022,Metrocity
I257440,C494183,Male,34,Clothing,3,900.24,Cash,12-01-2022,Forum Istanbul
I380471,C161698,Female,20,Food & Beverage,5,26.15,Cash,06-12-2022,Mall of Istanbul
I920418,C908588,Female,53,Food & Beverage,2,10.46,Credit Card,28-02-2023,Metrocity
I259360,C168393,Female,33,Toys,3,107.52,Cash,15-01-2023,Mall of Istanbul
I540331,C245508,Male,63,Technology,3,3150,Credit Card,03-03-2022,Metropol AVM
I180333,C178227,Male,46,Books,1,15.15,Credit Card,07-09-2022,Mall of Istanbul
I294334,C161253,Male,42,Cosmetics,1,40.66,Cash,06-03-2022,Kanyon
I147860,C251928,Male,65,Clothing,3,900.24,Cash,18-02-2022,Cevahir AVM
I437310,C272918,Female,28,Clothing,5,1500.4,Cash,25-03-2022,Metropol AVM
I116467,C132004,Male,28,Food & Beverage,3,15.69,Credit Card,21-10-2022,Kanyon
I714830,C287783,Female,22,Food & Beverage,1,5.23,Debit Card,05-01-2022,Metrocity
I334020,C321123,Male,28,Technology,1,1050,Cash,14-10-2022,Kanyon
I439415,C619461,Male,29,Shoes,4,2400.68,Cash,07-01-2022,Mall of Istanbul
I119389,C496138,Male,19,Clothing,5,1500.4,Credit Card,07-06-2022,Mall of Istanbul
I304091,C211457,Female,54,Clothing,2,600.16,Cash,22-11-2022,Kanyon
I370620,C884616,Female,45,Clothing,1,300.08,Cash,07-11-2022,Metropol AVM
I285187,C236428,Female,29,Books,3,45.45,Debit Card,21-03-2022,Istinye Park
I197947,C234631,Male,24,Clothing,3,900.24,Credit Card,22-07-2022,Zorlu Center
I200502,C135162,Female,45,Cosmetics,2,81.32,Cash,10-07-2022,Mall of Istanbul
I317284,C211664,Male,38,Cosmetics,5,203.3,Credit Card,01-12-2023,Istinye Park
I688245,C264437,Female,27,Shoes,2,1200.34,Debit Card,25-05-2022,Emaar Square Mall
I234599,C108639,Female,62,Shoes,4,2400.68,Credit Card,07-03-2022,Cevahir AVM
I321728,C272805,Female,48,Food & Beverage,3,15.69,Cash,13-12-2022,Mall of Istanbul
I199837,C311887,Female,55,Clothing,3,900.24,Debit Card,06-08-2022,Mall of Istanbul
I244620,C887674,Female,41,Clothing,3,900.24,Credit Card,23-01-2022,Emaar Square Mall
I298791,C317505,Female,29,Shoes,5,3000.85,Credit Card,28-08-2022,Metropol AVM
I312232,C336317,Male,30,Clothing,4,1200.32,Cash,07-07-2022,Kanyon
I138275,C111592,Female,29,Food & Beverage,4,20.92,Cash,07-08-2022,Kanyon
I317377,C757821,Female,18,Toys,3,107.52,Cash,31-01-2023,Mall of Istanbul
I881879,C181619,Female,23,Clothing,4,1200.32,Debit Card,20-06-2022,Zorlu Center
I160633,C285797,Male,20,Cosmetics,4,162.64,Debit Card,01-07-2022,Kanyon
I124735,C790229,Male,29,Clothing,2,600.16,Debit Card,01-04-2023,Istinye Park
I435810,C832010,Male,54,Cosmetics,4,162.64,Credit Card,03-04-2022,Istinye Park
I246461,C649828,Female,26,Shoes,5,3000.85,Cash,21-11-2022,Zorlu Center
I332404,C264869,Male,68,Clothing,2,600.16,Credit Card,24-10-2022,Kanyon
I185364,C210123,Male,56,Clothing,2,600.16,Cash,15-08-2022,Mall of Istanbul
I270791,C757799,Female,50,Books,3,45.45,Credit Card,28-11-2022,Kanyon
I556012,C432705,Female,29,Clothing,2,600.16,Credit Card,08-04-2022,Istinye Park
I811957,C292346,Female,58,Clothing,4,1200.32,Cash,26-02-2022,Kanyon
I325072,C981925,Female,54,Clothing,5,1500.4,Cash,16-09-2022,Mall of Istanbul
I255364,C210123,Male,47,Shoes,1,600.17,Cash,03-04-2023,Kanyon
I210150,C275243,Female,39,Shoes,2,1200.34,Debit Card,12-08-2022,Emaar Square Mall
I228568,C640700,Female,44,Clothing,3,900.24,Debit Card,12-05-2022,Metropol AVM
I798726,C147703,Female,29,Books,5,75.75,Cash,06-02-2022,Metropol AVM
I314142,C146106,Male,63,Shoes,5,3000.85,Credit Card,14-01-2023,Istinye Park
I136549,C223000,Male,61,Food & Beverage,1,5.23,Credit Card,12-10-2022,Metrocity
I223470,C433311,Female,30,Technology,5,5250,Cash,15-03-2022,Metrocity
I764398,C111592,Male,41,Toys,3,107.52,Credit Card,19-01-2023,Kanyon
I252743,C924928,Male,42,Food & Beverage,5,26.15,Cash,17-02-2022,Kanyon
I842546,C345926,Male,26,Clothing,1,300.08,Cash,28-08-2022,Mall of Istanbul
I424009,C152906,Male,66,Food & Beverage,1,5.23,Debit Card,29-06-2022,Metrocity
I286924,C100507,Female,39,Cosmetics,1,40.66,Credit Card,28-04-2022,Metrocity
I318999,C186358,Female,64,Shoes,1,600.17,Credit Card,07-12-2022,Istinye Park
I191044,C631970,Male,54,Shoes,1,600.17,Credit Card,01-05-2023,Forum Istanbul
I338968,C100507,Female,52,Cosmetics,4,162.64,Cash,20-04-2022,Kanyon
I289547,C192050,Male,63,Toys,1,35.84,Debit Card,24-02-2022,Mall of Istanbul
I104368,C230543,Male,58,Clothing,1,300.08,Debit Card,12-07-2022,Kanyon
I226102,C248925,Male,64,Toys,1,35.84,Debit Card,28-11-2022,Mall of Istanbul
I480556,C269751,Female,53,Food & Beverage,5,26.15,Cash,12-02-2022,Viaport Outlet
I382927,C227012,Female,63,Shoes,4,2400.68,Cash,13-10-2022,Istinye Park
I204890,C234631,Female,18,Shoes,3,1800.51,Cash,06-07-2022,Metrocity
I908619,C880650,Female,60,Books,2,30.3,Debit Card,24-07-2022,Mall of Istanbul
I278884,C196805,Male,18,Clothing,2,600.16,Debit Card,27-12-2022,Mall of Istanbul
I106878,C267007,Male,51,Shoes,4,2400.68,Cash,27-03-2022,Metropol AVM
I148751,C114706,Male,46,Books,1,15.15,Credit Card,02-02-2022,Forum Istanbul
I331546,C950897,Male,37,Cosmetics,5,203.3,Cash,04-12-2022,Kanyon
I140384,C911768,Female,37,Shoes,5,3000.85,Cash,18-12-2022,Istinye Park
I336338,C242822,Male,33,Technology,3,3150,Credit Card,28-09-2022,Mall of Istanbul
I140676,C139231,Male,41,Clothing,4,1200.32,Credit Card,07-06-2022,Kanyon
I224757,C199864,Male,33,Toys,3,107.52,Cash,19-11-2022,Metrocity
I370389,C305425,Male,49,Food & Beverage,3,15.69,Cash,29-03-2022,Kanyon
I318223,C270816,Female,20,Toys,1,35.84,Debit Card,11-09-2022,Viaport Outlet
I130262,C313757,Male,20,Clothing,3,900.24,Debit Card,05-05-2022,Emaar Square Mall
I219697,C306892,Male,18,Food & Beverage,2,10.46,Cash,20-02-2023,Istinye Park
I195306,C177872,Male,35,Clothing,4,1200.32,Credit Card,22-09-2022,Istinye Park
I128260,C261591,Female,31,Clothing,3,900.24,Credit Card,24-06-2022,Kanyon
I491619,C172204,Female,44,Clothing,2,600.16,Debit Card,23-04-2022,Viaport Outlet
I271538,C192403,Male,49,Clothing,3,900.24,Cash,02-12-2023,Mall of Istanbul
I818216,C278776,Female,25,Clothing,1,300.08,Debit Card,12-04-2022,Istinye Park
I629032,C216362,Male,43,Cosmetics,5,203.3,Credit Card,29-10-2022,Mall of Istanbul
I292610,C100507,Female,65,Clothing,1,300.08,Debit Card,19-01-2022,Cevahir AVM
I171232,C219366,Female,44,Clothing,1,300.08,Cash,02-02-2023,Mall of Istanbul
I268586,C918580,Female,31,Toys,2,71.68,Cash,18-06-2022,Mall of Istanbul
I737068,C216268,Female,50,Clothing,4,1200.32,Cash,09-06-2022,Metrocity
I191356,C286611,Male,66,Shoes,4,2400.68,Debit Card,17-03-2022,Mall of Istanbul
I328848,C327056,Male,19,Clothing,5,1500.4,Debit Card,08-04-2022,Kanyon
I237331,C281211,Female,62,Food & Beverage,4,20.92,Credit Card,14-02-2022,Zorlu Center
I596847,C291669,Male,67,Toys,5,179.2,Debit Card,27-03-2022,Mall of Istanbul
I366688,C305836,Female,55,Food & Beverage,4,20.92,Cash,18-11-2022,Zorlu Center
I201974,C332869,Male,55,Clothing,5,1500.4,Debit Card,07-02-2022,Viaport Outlet
I637393,C155309,Male,47,Shoes,2,1200.34,Cash,20-02-2023,Metropol AVM
I352988,C173469,Male,44,Souvenir,1,11.73,Cash,12-07-2022,Zorlu Center
I129570,C137694,Male,60,Cosmetics,5,203.3,Cash,18-01-2022,Mall of Istanbul
I100851,C513899,Female,32,Cosmetics,1,40.66,Credit Card,09-10-2022,Istinye Park
I481741,C259377,Female,30,Books,3,45.45,Credit Card,02-03-2023,Kanyon
I312382,C208750,Female,36,Souvenir,5,58.65,Cash,30-09-2022,Mall of Istanbul
I836641,C110706,Female,48,Technology,4,4200,Cash,07-02-2022,Mall of Istanbul
I158372,C397232,Female,41,Food & Beverage,4,20.92,Cash,12-03-2022,Zorlu Center
I190406,C218634,Female,53,Clothing,2,600.16,Debit Card,11-03-2022,Mall of Istanbul
I331263,C228581,Female,55,Clothing,3,900.24,Credit Card,17-06-2022,Metrocity
I141976,C762278,Female,61,Clothing,2,600.16,Credit Card,13-09-2022,Kanyon
I659206,C111832,Male,46,Clothing,2,600.16,Cash,10-02-2022,Viaport Outlet
I332378,C184428,Female,42,Food & Beverage,2,10.46,Debit Card,07-03-2022,Cevahir AVM
I431144,C178880,Male,66,Clothing,4,1200.32,Credit Card,06-12-2022,Zorlu Center
I172039,C837731,Female,65,Clothing,5,1500.4,Credit Card,17-07-2022,Istinye Park
I241975,C292346,Male,67,Cosmetics,1,40.66,Credit Card,03-01-2022,Viaport Outlet
I151788,C139231,Male,52,Shoes,3,1800.51,Cash,02-05-2023,Kanyon
I841507,C251518,Male,39,Toys,3,107.52,Cash,16-02-2023,Kanyon
I205960,C264631,Female,66,Food & Beverage,2,10.46,Debit Card,14-05-2022,Emaar Square Mall
I924503,C407728,Male,63,Souvenir,5,58.65,Cash,04-02-2022,Cevahir AVM
I317590,C183066,Female,54,Toys,2,71.68,Credit Card,12-10-2022,Emaar Square Mall
I674889,C279370,Female,63,Clothing,4,1200.32,Credit Card,19-05-2022,Cevahir AVM
I289317,C209915,Female,46,Clothing,3,900.24,Debit Card,05-04-2022,Metropol AVM
I178671,C260468,Female,54,Clothing,1,300.08,Credit Card,23-04-2022,Istinye Park
I157045,C219995,Female,56,Toys,4,143.36,Cash,24-01-2022,Forum Istanbul
I116414,C194270,Female,39,Clothing,2,600.16,Debit Card,05-03-2022,Viaport Outlet
I742288,C327791,Male,49,Cosmetics,1,40.66,Credit Card,11-10-2022,Kanyon
I250168,C233646,Female,64,Toys,5,179.2,Credit Card,01-08-2022,Kanyon
I108820,C177936,Female,37,Cosmetics,4,162.64,Credit Card,03-08-2022,Emaar Square Mall
I130249,C273931,Female,21,Clothing,3,900.24,Credit Card,29-01-2023,Kanyon
I853288,C496138,Female,33,Clothing,1,300.08,Cash,23-02-2023,Viaport Outlet
I115034,C277091,Female,25,Books,3,45.45,Credit Card,02-01-2022,Istinye Park
I661814,C497520,Male,20,Clothing,3,900.24,Credit Card,03-02-2023,Metrocity
I291917,C765432,Male,29,Food & Beverage,5,26.15,Credit Card,15-06-2022,Emaar Square Mall
I137872,C300282,Male,58,Souvenir,4,46.92,Cash,22-04-2022,Kanyon
I289475,C168008,Female,67,Cosmetics,4,162.64,Credit Card,08-11-2022,Emaar Square Mall
I147475,C194305,Male,66,Shoes,2,1200.34,Cash,25-04-2022,Metropol AVM
I271681,C317817,Male,34,Cosmetics,3,121.98,Debit Card,30-04-2022,Viaport Outlet
I214621,C170853,Female,34,Clothing,4,1200.32,Cash,18-09-2022,Kanyon
I312484,C216793,Female,61,Clothing,5,1500.4,Credit Card,08-10-2022,Metrocity
I403284,C325158,Male,30,Food & Beverage,1,5.23,Credit Card,01-01-2023,Mall of Istanbul
I526949,C305425,Female,51,Toys,3,107.52,Debit Card,22-12-2022,Viaport Outlet
I194633,C628063,Male,48,Clothing,1,300.08,Credit Card,05-02-2022,Forum Istanbul
I654486,C261367,Female,21,Shoes,4,2400.68,Debit Card,01-02-2022,Mall of Istanbul
I210237,C465874,Male,18,Cosmetics,1,40.66,Credit Card,17-08-2022,Metropol AVM
I449662,C248181,Female,42,Shoes,2,1200.34,Debit Card,24-07-2022,Cevahir AVM
I306209,C595724,Female,50,Food & Beverage,4,20.92,Debit Card,04-09-2022,Kanyon
I213262,C218295,Male,55,Clothing,4,1200.32,Credit Card,22-10-2022,Istinye Park
I496503,C212637,Male,23,Books,2,30.3,Debit Card,22-09-2022,Kanyon
I258134,C366272,Male,34,Souvenir,5,58.65,Cash,18-01-2022,Mall of Istanbul
I476936,C204117,Female,36,Toys,4,143.36,Cash,08-04-2022,Metrocity
I213457,C233022,Male,37,Clothing,1,300.08,Credit Card,17-12-2022,Metrocity
I507154,C237330,Female,25,Shoes,1,600.17,Credit Card,01-06-2023,Emaar Square Mall
I923695,C781845,Female,50,Clothing,2,600.16,Credit Card,22-02-2022,Metrocity
I349253,C711328,Male,42,Toys,4,143.36,Cash,10-02-2022,Istinye Park
I113294,C187899,Female,68,Cosmetics,2,81.32,Cash,26-02-2022,Mall of Istanbul
I213809,C218737,Female,24,Souvenir,4,46.92,Credit Card,24-01-2022,Kanyon
I114044,C102136,Female,59,Cosmetics,5,203.3,Credit Card,23-05-2022,Mall of Istanbul
I237066,C245468,Female,38,Shoes,4,2400.68,Cash,02-06-2023,Mall of Istanbul
I114139,C212632,Male,50,Souvenir,2,23.46,Debit Card,16-12-2022,Kanyon
I708160,C169034,Male,52,Technology,2,2100,Credit Card,21-10-2022,Mall of Istanbul
I208586,C113738,Male,45,Toys,1,35.84,Cash,17-01-2022,Metropol AVM
I301805,C209077,Male,52,Clothing,3,900.24,Cash,05-06-2022,Metrocity
I244424,C820106,Female,33,Food & Beverage,2,10.46,Credit Card,08-08-2022,Metropol AVM
I315785,C145405,Male,26,Cosmetics,1,40.66,Cash,11-04-2022,Istinye Park
I977439,C240770,Female,69,Clothing,4,1200.32,Credit Card,02-02-2022,Kanyon
I153033,C896170,Female,43,Books,3,45.45,Debit Card,20-02-2023,Zorlu Center
I284331,C293479,Female,31,Clothing,3,900.24,Debit Card,04-05-2022,Kanyon
I687889,C105170,Male,58,Toys,1,35.84,Credit Card,21-10-2022,Metrocity
I290328,C256457,Female,25,Technology,1,1050,Cash,26-01-2022,Cevahir AVM
I867784,C192050,Male,56,Toys,2,71.68,Cash,09-08-2022,Kanyon
I267742,C905881,Male,67,Clothing,3,900.24,Credit Card,09-09-2022,Kanyon
I913944,C973398,Female,49,Clothing,3,900.24,Credit Card,20-01-2023,Viaport Outlet
I129768,C283822,Female,44,Clothing,5,1500.4,Cash,21-07-2022,Metrocity
I917458,C200772,Female,25,Shoes,4,2400.68,Credit Card,29-12-2022,Istinye Park
I114285,C776956,Female,34,Clothing,3,900.24,Credit Card,29-06-2022,Metropol AVM
I241210,C306892,Female,51,Clothing,1,300.08,Cash,25-09-2022,Istinye Park
I671829,C156861,Female,65,Toys,2,71.68,Cash,28-06-2022,Mall of Istanbul
I864203,C113739,Male,29,Food & Beverage,2,10.46,Debit Card,03-07-2023,Metrocity
I221668,C193717,Female,40,Clothing,3,900.24,Cash,23-02-2022,Kanyon
I166292,C208840,Male,68,Clothing,4,1200.32,Cash,05-12-2022,Forum Istanbul
I336182,C268951,Female,55,Food & Beverage,2,10.46,Cash,26-12-2022,Istinye Park
I280129,C339702,Female,64,Clothing,5,1500.4,Debit Card,10-06-2022,Mall of Istanbul
I139605,C247349,Female,34,Cosmetics,4,162.64,Credit Card,10-12-2022,Mall of Istanbul
I356726,C289028,Female,56,Clothing,1,300.08,Credit Card,21-03-2022,Metrocity
I159614,C159297,Female,51,Food & Beverage,1,5.23,Cash,12-05-2022,Istinye Park
I111477,C230543,Male,28,Food & Beverage,1,5.23,Cash,06-04-2022,Mall of Istanbul
I799267,C341390,Male,22,Cosmetics,5,203.3,Cash,13-06-2022,Kanyon
I183666,C771924,Female,36,Cosmetics,5,203.3,Credit Card,16-12-2022,Forum Istanbul
I272768,C393686,Female,37,Technology,4,4200,Credit Card,06-01-2022,Istinye Park
I288244,C104942,Female,41,Cosmetics,4,162.64,Cash,29-05-2022,Metrocity
I180699,C143343,Female,69,Clothing,3,900.24,Cash,21-03-2022,Viaport Outlet
I327574,C320610,Female,54,Technology,1,1050,Cash,11-01-2022,Zorlu Center
I251400,C120404,Female,58,Toys,1,35.84,Debit Card,24-02-2022,Kanyon
I143907,C257932,Female,54,Shoes,5,3000.85,Debit Card,16-02-2023,Metropol AVM
I172852,C319084,Female,31,Souvenir,3,35.19,Credit Card,18-07-2022,Mall of Istanbul
I307665,C579410,Male,40,Cosmetics,2,81.32,Debit Card,16-03-2022,Metrocity
I276557,C240135,Female,37,Shoes,4,2400.68,Cash,06-11-2022,Kanyon
I297376,C537541,Female,32,Shoes,3,1800.51,Cash,01-08-2023,Kanyon
I871117,C245412,Female,34,Toys,1,35.84,Cash,18-02-2022,Metropol AVM
I102979,C222874,Female,35,Souvenir,3,35.19,Credit Card,23-01-2022,Mall of Istanbul
I227022,C290791,Female,24,Food & Beverage,5,26.15,Credit Card,13-02-2022,Cevahir AVM
I283477,C279326,Male,31,Shoes,5,3000.85,Debit Card,10-12-2022,Metrocity
I224865,C121513,Female,18,Toys,4,143.36,Cash,07-09-2022,Kanyon
I154067,C176992,Female,23,Food & Beverage,3,15.69,Cash,04-05-2022,Metrocity
I264094,C184428,Female,21,Technology,1,1050,Cash,27-05-2022,Metropol AVM
I157679,C184782,Female,21,Clothing,3,900.24,Credit Card,11-09-2022,Emaar Square Mall
I936592,C136537,Female,55,Clothing,1,300.08,Cash,28-02-2023,Forum Istanbul
I226969,C177024,Female,46,Clothing,4,1200.32,Credit Card,28-03-2022,Kanyon
I470931,C270816,Female,23,Shoes,5,3000.85,Credit Card,02-01-2023,Metropol AVM
I156522,C186358,Male,69,Clothing,3,900.24,Debit Card,06-06-2022,Istinye Park
I620184,C322994,Female,54,Clothing,3,900.24,Credit Card,05-06-2022,Istinye Park
I137616,C306411,Male,22,Clothing,3,900.24,Cash,16-10-2022,Istinye Park
I169432,C332608,Female,18,Books,5,75.75,Credit Card,08-08-2022,Metropol AVM
I194963,C113739,Female,59,Clothing,4,1200.32,Credit Card,16-02-2022,Kanyon
I136864,C894269,Male,58,Shoes,4,2400.68,Debit Card,11-06-2022,Kanyon
I197071,C202349,Female,56,Technology,5,5250,Credit Card,21-10-2022,Viaport Outlet
I191322,C113738,Female,62,Clothing,5,1500.4,Cash,07-03-2022,Metrocity
I265904,C196895,Male,36,Food & Beverage,3,15.69,Cash,25-04-2022,Emaar Square Mall
I297289,C132004,Female,36,Cosmetics,5,203.3,Cash,22-04-2022,Istinye Park
I312663,C474668,Female,50,Toys,2,71.68,Debit Card,22-05-2022,Kanyon
I483396,C126809,Female,26,Clothing,4,1200.32,Cash,07-10-2022,Metrocity
I253324,C116347,Female,66,Technology,2,2100,Cash,26-02-2023,Istinye Park
I513689,C158080,Male,21,Food & Beverage,3,15.69,Cash,03-08-2023,Kanyon
I464910,C307038,Male,43,Souvenir,1,11.73,Cash,24-07-2022,Kanyon
I110150,C304326,Male,49,Food & Beverage,4,20.92,Cash,01-01-2023,Mall of Istanbul
I167799,C128277,Female,40,Clothing,2,600.16,Cash,22-04-2022,Zorlu Center
I176085,C170934,Female,35,Cosmetics,5,203.3,Credit Card,09-03-2022,Metropol AVM
I219704,C164332,Male,43,Clothing,4,1200.32,Credit Card,12-10-2022,Kanyon
I602180,C181980,Male,59,Books,1,15.15,Cash,06-01-2022,Metrocity
I485788,C128277,Female,32,Toys,3,107.52,Credit Card,29-12-2022,Zorlu Center
I334485,C219366,Female,30,Clothing,5,1500.4,Debit Card,14-03-2022,Kanyon
